h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source
Q131933112,Hà Lê,bornIn,Q1858,Hà Nội,1984.0,,,21.0245,105.84117,historical_figures.csv,,,
Q131839257,Kha Mỹ Vân,bornIn,Q1854,Thành phố Hồ Chí Minh,1989.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q132690731,Thanh Dậu,bornIn,Q1858,Hà Nội,1944.0,,,21.0245,105.84117,historical_figures.csv,,,
Q131928008,Đặng Xuân Hồng,bornIn,Q36693,Bình Định,1967.0,,,14.166666666667,109.0,historical_figures.csv,,,
Q133273243,Ngô Hoàng Quân,bornIn,Q36167,Huế,2001.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q133273116,Bùi Duy Bảo,bornIn,Q36167,Huế,1997.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q132201693,Nguyễn Thiên Phụng,bornIn,Q1854,Thành phố Hồ Chí Minh,1993.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q133273331,Vũ Văn Quyết,bornIn,Q1858,Hà Nội,1999.0,,,21.0245,105.84117,historical_figures.csv,,,
Q132151637,Chương Minh,bornIn,Q2902669,Định Quán,2001.0,,,11.200516,107.356563,historical_figures.csv,,,
Q131521426,Trần Quốc Anh,bornIn,Q1858,Hà Nội,1998.0,,,21.0245,105.84117,historical_figures.csv,,,
Q132851332,Nguyễn Quý Viện,bornIn,Q185682,Liên bang Đông Dương,1942.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q131590199,Trần Hào,bornIn,Q10771055,Hòa Quang Nam,1913.0,,,13.066666666667,109.18833333333,historical_figures.csv,,,
Q131786304,Nguyễn Bá Vinh,bornIn,Q36354,Hải Dương,1997.0,,,20.939855,106.330858,historical_figures.csv,,,
Q132795044,Nguyễn Ngọc Hiến,bornIn,Q33304,Quảng Ngãi,1942.0,,,15.0,108.66666666667,historical_figures.csv,,,
Q132177558,Đàm Phương Linh,bornIn,Q1854,Thành phố Hồ Chí Minh,1993.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q133273322,Nguyễn An,bornIn,Q36167,Huế,1999.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q133073165,Phạm Lý Đức,bornIn,Q36608,Tây Ninh,2003.0,,,11.333333333333,106.16666666667,historical_figures.csv,,,
Q133273162,Bùi Tiến Sinh,bornIn,Q36167,Huế,2001.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q133273203,Nguyễn Hữu Tiệp,bornIn,Q36167,Huế,2002.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q131546611,Nam Linh,bornIn,Q36587,Nghệ An,1993.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q131749705,Phạm Phi Hùng,bornIn,Q10752379,Cầu Kè,1933.0,,,9.87222222,106.0616667,historical_figures.csv,,,
Q133273350,Nguyễn Văn Trọng,bornIn,Q36167,Huế,2000.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q132129860,Ma Ran Đô,bornIn,Q36662,Gia Lai,1997.0,,,13.75,108.25,historical_figures.csv,,,
Q132174890,Hoàng Lan,bornIn,Q180573,Việt Nam Cộng hòa,1959.0,,,10.776944444444,106.69527777778,historical_figures.csv,,,
Q133249020,Nguyễn Đình Như Vân,bornIn,Q25281,Đà Lạt,1991.0,,,11.94,108.4375,historical_figures.csv,,,
Q131560385,Ngô Lan Hương,bornIn,Q36512,Thanh Hóa,1998.0,,,20.0,105.5,historical_figures.csv,,,
Q133273118,Lê Ngọc Thiên Ân,bornIn,Q36167,Huế,1997.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q131678595,Vũ Hướng,bornIn,Q1858,Hà Nội,1933.0,,,21.0245,105.84117,historical_figures.csv,,,
Q131988420,Carol Kim,bornIn,Q2232482,Châu Phú,1946.0,,,10.570833333333,105.17083333333,historical_figures.csv,,,
Q131936984,Tú Trinh,bornIn,Q1854,Thành phố Hồ Chí Minh,1952.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q139254617,Nguyễn Minh Vũ,bornIn,Q1858,Hà Nội,1965.0,,,21.0245,105.84117,historical_figures.csv,,,
Q116777857,Vi Đức Thọ,bornIn,Q10796355,Mường Bon,1976.0,,,21.24083333,104.0716667,historical_figures.csv,,,
Q116204805,Nguyễn Thế Mạnh,bornIn,Q10800375,Ngô Quyền,1972.0,,,20.70944444,106.115,historical_figures.csv,,,
Q116769696,Phạm Hùng Thái,bornIn,Q10806385,Phước Chỉ,1970.0,,,11.00583,106.225,historical_figures.csv,,,
Q116790160,Lê Mạnh Hùng,bornIn,Q10767659,Hiệp Cường,1973.0,,,20.71222,106.06278,historical_figures.csv,,,
Q115404941,Nguyễn Ngọc Quỳnh,bornIn,Q36512,Thanh Hóa,1932.0,,,20.0,105.5,historical_figures.csv,,,
Q116813880,Hoàng Ngọc Định,bornIn,Q10805473,Phong Quang,1973.0,,,22.874166666667,104.94277777778,historical_figures.csv,,,
Q115339952,Bùi Tường Huân,bornIn,Q1858,Hà Nội,1924.0,,,21.0245,105.84117,historical_figures.csv,,,
Q116800224,Đặng Hồng Sỹ,bornIn,Q10783697,Kỳ Giang,1976.0,,,18.174166666667,106.21555555556,historical_figures.csv,,,
Q116783425,Nguyễn Phương Thủy,bornIn,Q10801150,Nhị Khê,1974.0,,,20.896944444444,105.84222222222,historical_figures.csv,,,
Q116775732,Phạm Văn Thịnh,bornIn,Q6710841,Lãng Sơn,1981.0,,,21.22138889,106.2863889,historical_figures.csv,,,
Q115340892,Trần Tâm,bornIn,Q36681,Thái Bình,1917.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q116060894,Bích Trâm,bornIn,Q1887753,"Tân Phú, Đồng Nai",1990.0,,,11.269444444444,107.42777777778,historical_figures.csv,,,
Q115434993,Bùi Đình Tá,bornIn,Q1858,Hà Nội,1872.0,,,21.0245,105.84117,historical_figures.csv,,,
Q115327536,Lê Thanh Đàm,bornIn,Q7188247,Phú Lộc,1883.0,,,16.270826,107.880399,historical_figures.csv,,,
Q116796826,Nguyễn Tâm Hùng,bornIn,Q10823842,Tam Thuận,1969.0,,,16.073888888889,108.20722222222,historical_figures.csv,,,
Q116787767,Đàm Minh Diện,bornIn,Q10769060,Hoàng Tung,1970.0,,,22.68,106.1544444,historical_figures.csv,,,
Q115465493,Lê Khắc Quyến,bornIn,Q23533,Quảng Bình,1915.0,,,17.5,106.33333333333,historical_figures.csv,,,
Q116729648,Nguyễn Thị Thúy Ngần,bornIn,Q10800945,Nhân Hòa,1972.0,,,20.942875,106.069247,historical_figures.csv,,,
Q116227030,Ngô Thuyền,bornIn,Q185682,Liên bang Đông Dương,1910.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q116693077,Đinh Việt Dũng,bornIn,Q10779561,Khánh An,1972.0,,,20.210833333333,106.01916666667,historical_figures.csv,,,
Q116205526,Lâm Văn Đoan,bornIn,Q10801333,Ninh Hiệp,1976.0,,,21.07972222,105.9505556,historical_figures.csv,,,
Q115861569,Phạm Đức Ấn,bornIn,Q10824794,Thanh Long,1970.0,,,18.70944444,105.3708333,historical_figures.csv,,,
Q116738553,Nguyễn Trúc Sơn,bornIn,Q10742521,Bình Phú,1971.0,,,,,historical_figures.csv,,,
Q115863390,Phạm Thúy Chinh,bornIn,Q1000140,Sa Pa,1970.0,,,22.335555555556,103.84194444444,historical_figures.csv,,,
Q116250560,Nguyễn Thị Phú Hà,bornIn,Q10752223,Cương Gián,1972.0,,,18.560555555556,105.82416666667,historical_figures.csv,,,
Q115304152,Nguyễn Thành Giung,bornIn,Q7395508,Sa Đéc,1894.0,,,10.2843923,105.7039677,historical_figures.csv,,,
Q115919814,Phạm Quang Vĩnh,bornIn,Q1858,Hà Nội,1944.0,,,21.0245,105.84117,historical_figures.csv,,,
Q116784303,Trần Đình Văn,bornIn,Q10771512,Hương Vinh,1966.0,,,16.505833333333,107.56916666667,historical_figures.csv,,,
Q116215749,Huỳnh Văn Đạo,bornIn,Q7862053,Tân An,1917.0,,,,,historical_figures.csv,,,
Q116779257,Chamaléa Thị Thủy,bornIn,Q16481402,Phước Chiến,1983.0,,,11.8175,109.0405556,historical_figures.csv,,,
Q116707263,Lại Văn Hoàn,bornIn,Q7943287,Vũ Thư,1974.0,,,20.417,106.283,historical_figures.csv,,,
Q116783514,Hà Quốc Trị,bornIn,Q10806304,Phương Khoan,1969.0,,,21.438888888889,105.38861111111,historical_figures.csv,,,
Q115857258,Tôn Thất Sa,bornIn,Q36167,Huế,1882.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q116768511,Phạm Trường Sơn,bornIn,Q10842441,Đức Thọ,1967.0,,,18.53333333,105.5808333,historical_figures.csv,,,
Q116796525,Trần Thị Thanh Hương,bornIn,Q2426115,Bình Thạnh Đông,1971.0,,,10.183333333333,105.2,historical_figures.csv,,,
Q116728517,Đặng Ngọc Huy,bornIn,Q10839699,Ô Đống Mác,1975.0,,,,,historical_figures.csv,,,
Q115945602,Diệu Thuần,bornIn,Q72818,Hải Phòng,1957.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q116730645,Lại Thế Nguyên,bornIn,Q10798617,Nga Trường,1970.0,,,20.031388888889,105.9575,historical_figures.csv,,,
Q116813883,Đinh Văn Thê,bornIn,Q10836781,Ya Hội,1975.0,,,13.921431180256,108.62225294658,historical_figures.csv,,,
Q116226109,Chá A Của,bornIn,Q10786849,Long Hẹ,1974.0,,,21.41944444,103.5055556,historical_figures.csv,,,
Q116767989,Võ Thị Minh Sinh,bornIn,Q10798720,Nghĩa An,1970.0,,,19.256944444444,105.38833333333,historical_figures.csv,,,
Q116312174,Thảo Trang,bornIn,Q36579,Quảng Trị,1987.0,,,16.75,107.0,historical_figures.csv,,,
Q115829217,Huỳnh Thị Thanh Thủy,bornIn,Q25282,Đà Nẵng,2002.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q116784170,Đào Hồng Vận,bornIn,Q10786836,Long Hưng,1973.0,,,20.941944444444,105.95833333333,historical_figures.csv,,,
Q116728261,Võ Văn Hội,bornIn,Q10788330,"Lương Hòa, Vĩnh Long",1971.0,,,10.239186522754,106.4513210499,historical_figures.csv,,,
Q115618695,Phạm Huỳnh Hữu Tài,bornIn,Q36666,Tiền Giang,1997.0,,,10.416666666667,106.16666666667,historical_figures.csv,,,
Q116197936,Phan Chí Hiếu,bornIn,Q10838071,Yên Mạc,1969.0,,,20.104166666667,106.01388888889,historical_figures.csv,,,
Q116788781,Tống Văn Băng,bornIn,Q10733163,"An Hòa, An Dương",1974.0,,,20.890678,106.549262,historical_figures.csv,,,
Q115613526,Túy Hồng,bornIn,Q7187242,Phong Điền,1938.0,,,16.583322222222,107.36418055556,historical_figures.csv,,,
Q115860826,Nguyễn Xuân Hiệp,bornIn,Q1854,Thành phố Hồ Chí Minh,1981.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q116770957,Tạ Đình Thi,bornIn,Q5370368,Quốc Oai,1973.0,,,20.972968,105.614738,historical_figures.csv,,,
Q115473859,Phi Nga,bornIn,Q105076326,Sài Gòn,1935.0,,,10.775522,106.702093,historical_figures.csv,,,
Q115404912,Bành Châu,bornIn,Q36367,Bắc Giang,1930.0,,,21.333333333333,106.43333333333,historical_figures.csv,,,
Q116227030,Ngô Thuyền,bornIn,Q10825273,Thiệu Ngọc,1910.0,,,19.942777777778,105.61166666667,historical_figures.csv,,,
Q116149098,Hoàng Anh Công,bornIn,Q10771374,Hưng Nhân,1971.0,,,20.620833333333,106.14611111111,historical_figures.csv,,,
Q116691801,Đặng Văn Lẫm,bornIn,Q10842355,Đức Hòa Đông,1968.0,,,10.83,106.49638888889,historical_figures.csv,,,
Q115301257,Myra Trần,bornIn,Q36592,An Giang,1999.0,,,10.5,105.16666666667,historical_figures.csv,,,
Q115366247,Nguyễn Phúc Bửu Thảo,bornIn,Q36167,Huế,1886.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q116687277,Hồ Trung Dũng,bornIn,Q1854,Thành phố Hồ Chí Minh,1982.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q115919814,Phạm Quang Vĩnh,bornIn,Q185682,Liên bang Đông Dương,1944.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q115341374,Lê Văn Thụ,bornIn,Q35659,Phủ Lý,1908.0,,,20.545277777778,105.91222222222,historical_figures.csv,,,
Q115762221,Lê Trọng Quát,bornIn,Q36167,Huế,1930.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q116735172,Nguyễn Thị Yến Nhi,bornIn,Q10841820,Định Thủy,1980.0,,,10.15,106.3530556,historical_figures.csv,,,
Q116806454,Tạ Thị Yên,bornIn,Q10800213,Nguyệt Đức,1972.0,,,21.01222222,106.0611111,historical_figures.csv,,,
Q116700342,Nguyễn Hữu Đàn,bornIn,Q10833620,Trung Nam,1974.0,,,17.069722222222,107.03916666667,historical_figures.csv,,,
Q115930995,Anh Dũng,bornIn,Q26581,Thái Nguyên,1990.0,,,21.6,105.85,historical_figures.csv,,,
Q116748775,Lò Việt Phương,bornIn,Q10747290,Chiềng Ân,1973.0,,,21.50388889,104.2155556,historical_figures.csv,,,
Q116771994,Trần Thành Trung,bornIn,Q472,Sofia,2005.0,,,42.697886,23.321726,historical_figures.csv,,,
Q115328924,Paul-Nưr,bornIn,Q36315,Kon Tum,1925.0,,,14.75,107.91666666667,historical_figures.csv,,,
Q115614562,Hồng Vân,bornIn,Q36167,Huế,1949.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q116755400,Phan Thị Thanh Phương,bornIn,Q674278,Điện Trung,1984.0,,,15.8525,108.20917,historical_figures.csv,,,
Q116789010,Lê Văn Hiệu,bornIn,Q10841948,Đồng Lạc,1967.0,,,20.978611111111,106.35333333333,historical_figures.csv,,,
Q116784854,Nguyễn Đình Việt,bornIn,Q10838080,Yên Mỹ,1977.0,,,20.8825,106.03972222222,historical_figures.csv,,,
Q116264628,Juky San,bornIn,Q36681,Thái Bình,1998.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q116136083,Đào Bá Lộc,bornIn,Q1854,Thành phố Hồ Chí Minh,1993.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q115277202,Mono,bornIn,Q36681,Thái Bình,2000.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q42907594,Đỗ Văn Thuận,bornIn,Q881,Việt Nam,1992.0,,,16.0,108.0,historical_figures.csv,,,
Q47506289,Nguyễn Thị Việt Nga,bornIn,Q10746133,Chi Lăng Nam,1976.0,,,20.725,106.22638888889,historical_figures.csv,,,
Q49054321,Lê Văn Thành,bornIn,Q10830584,Tân Liên,1962.0,,,20.69972222,106.495,historical_figures.csv,,,
Q41250792,Tam Dinh,bornIn,Q100,Boston,1990.0,,,42.360277777778,-71.057777777778,historical_figures.csv,,,
Q40754397,Nguyễn Việt,bornIn,Q36315,Kon Tum,1981.0,,,14.75,107.91666666667,historical_figures.csv,,,
Q47506301,Đoàn Thị Thanh Mai,bornIn,Q10771706,Hải Triều,1971.0,,,,,historical_figures.csv,,,
Q37935318,Đỗ Mỹ Linh,bornIn,Q1858,Hà Nội,1996.0,,,21.0245,105.84117,historical_figures.csv,,,
Q32534210,Viet Pham,bornIn,Q833,Malaysia,1979.0,,,3.7805111,102.31436166667,historical_figures.csv,,,
Q30921920,Ksor H’Bơ Khăp,bornIn,Q5980259,Ia Trok,1982.0,,,13.445277777778,108.44555555556,historical_figures.csv,,,
Q42907587,Vũ Xuân Cường,bornIn,Q36175,Thanh Hóa,1992.0,,,19.8075,105.77638888889,historical_figures.csv,,,
Q30922023,Thạch Phước Bình,bornIn,Q10823811,Tam Ngãi,1978.0,,,9.9016666666667,106.03111111111,historical_figures.csv,,,
Q47486912,Hoan Tran Thi,bornIn,Q3901777,Phát Diệm,1993.0,,,20.092222222222,106.08527777778,historical_figures.csv,,,
Q46483209,Mai Khôi,bornIn,Q33116,Cam Ranh,1983.0,,,11.913611111111,109.13694444444,historical_figures.csv,,,
Q30923422,Thiên Hương,bornIn,Q7333405,Vĩnh Long,1968.0,,,10.166666666667,106.0,historical_figures.csv,,,
Q42229548,Phạm Minh Tuấn,bornIn,Q25282,Đà Nẵng,1993.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q42307982,Đoàn Hùng Sơn,bornIn,Q881,Việt Nam,1986.0,,,16.0,108.0,historical_figures.csv,,,
Q49054328,Vũ Xuân Cường,bornIn,Q36512,Thanh Hóa,1992.0,,,20.0,105.5,historical_figures.csv,,,
Q48226486,Dương Văn Thái,bornIn,Q2096802,Lam Cốt,1970.0,,,21.403055555556,106.0575,historical_figures.csv,,,
Q48226486,Dương Văn Thái,bornIn,Q2096802,Lam Cốt,1992.0,,,21.403055555556,106.0575,historical_figures.csv,,,
Q45589477,Ngô Xuân Sơn,bornIn,Q881,Việt Nam,1997.0,,,16.0,108.0,historical_figures.csv,,,
Q30924003,Nguyễn Thanh Hiền,bornIn,Q10824733,Thanh Chương,1961.0,,,18.75,105.167,historical_figures.csv,,,
Q47506383,Lê Văn Đại,bornIn,Q36512,Thanh Hóa,1996.0,,,20.0,105.5,historical_figures.csv,,,
Q47090654,H'Hen Niê,bornIn,Q36690,Đắk Lắk,1992.0,,,12.666666666667,108.05,historical_figures.csv,,,
Q49054346,Lê Quang Cường,bornIn,Q1858,Hà Nội,1958.0,,,21.0245,105.84117,historical_figures.csv,,,
Q42308042,Nguyễn Minh Phong,bornIn,Q36587,Nghệ An,1986.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q30922131,Vương Ngọc Hà,bornIn,Q10832665,Vinh Quang,1977.0,,,22.742777777778,104.68277777778,historical_figures.csv,,,
Q48644357,Thích Thiện Siêu,bornIn,Q36399,Huế,1921.0,,,16.463888888889,107.58666666667,historical_figures.csv,,,
Q33104361,Claude Aspar,bornIn,Q1854,Thành phố Hồ Chí Minh,1929.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q30922035,Phan Ngọc Thọ,bornIn,Q10805411,Phong Bình,1963.0,,,16.659444444444,107.35555555556,historical_figures.csv,,,
Q39073549,Đoàn Thị Lâm Oanh,bornIn,Q23533,Quảng Bình,1998.0,,,17.5,106.33333333333,historical_figures.csv,,,
Q45399555,Đặng Ngọc Tuấn,bornIn,Q36592,An Giang,1995.0,,,10.5,105.16666666667,historical_figures.csv,,,
Q48869984,Nguyễn Thị Vinh,bornIn,Q36175,Thanh Hóa,1992.0,,,19.8075,105.77638888889,historical_figures.csv,,,
Q43375069,Nguyễn Thái Sung,bornIn,Q25282,Đà Nẵng,1994.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q30923997,Lê Minh Thông,bornIn,Q881,Việt Nam,1961.0,,,16.0,108.0,historical_figures.csv,,,
Q45450689,Đặng Văn Tới,bornIn,Q36497,Thái Bình,1999.0,,,20.446111111111,106.34222222222,historical_figures.csv,,,
Q30923781,Trần Thanh Phương,bornIn,Q33354,Cà Mau,1940.0,,,9.0833333333333,105.08333333333,historical_figures.csv,,,
Q30921991,Đỗ Đức Duy,bornIn,Q800199,Thái Thụy,1970.0,,,20.56057,106.567409,historical_figures.csv,,,
Q47506355,Nguyễn Quang Dương,bornIn,Q10757569,Dương Liễu,1962.0,,,21.058333333333,105.67083333333,historical_figures.csv,,,
Q42212342,Trần Quang Trân,bornIn,Q881,Việt Nam,1900.0,,,16.0,108.0,historical_figures.csv,,,
Q33112783,Lưu Thị Ly Ly,bornIn,Q33929,Ninh Bình,1998.0,,,,,historical_figures.csv,,,
Q30923761,Trần Công Minh,bornIn,Q35656,Cao Lãnh,1999.0,,,10.460277777778,105.63305555556,historical_figures.csv,,,
Q48644365,Nguyễn Hồng Sỹ,bornIn,Q10828184,Triệu Thượng,1937.0,,,16.7125,107.12111111111,historical_figures.csv,,,
Q49054331,Nguyễn Văn Quang,bornIn,Q36512,Thanh Hóa,1994.0,,,20.0,105.5,historical_figures.csv,,,
Q30995737,Âu Hồng Nhung,bornIn,Q33383,Lạng Sơn,1993.0,,,21.847777777778,106.75777777778,historical_figures.csv,,,
Q48644368,Nguyễn Hồng Lâm,bornIn,Q10798758,Nghĩa Hương,1964.0,,,20.973333333333,105.61638888889,historical_figures.csv,,,
Q33129540,Karik,bornIn,Q36413,Hà Nam,1989.0,,,20.533333333333,105.96666666667,historical_figures.csv,,,
Q37935339,Hà Thu,bornIn,Q36690,Đắk Lắk,1992.0,,,12.666666666667,108.05,historical_figures.csv,,,
Q30921892,Điểu Huỳnh Sang,bornIn,Q10733206,An Khương,1980.0,,,11.723888888889,106.66777777778,historical_figures.csv,,,
Q33104650,Gérard Aspar,bornIn,Q1858,Hà Nội,1953.0,,,21.0245,105.84117,historical_figures.csv,,,
Q30923915,Nguyễn Văn Cảnh,bornIn,Q10751831,Cát Tài,1977.0,,,14.09194444,109.0975,historical_figures.csv,,,
Q33113000,Nguyễn Thu Hoài,bornIn,Q36497,Thái Bình,1998.0,,,20.446111111111,106.34222222222,historical_figures.csv,,,
Q38195662,Hồng Châu,bornIn,Q869,Thái Lan,1979.0,,,14.0,101.0,historical_figures.csv,,,
Q39073550,Hà Thị Hoa,bornIn,Q72818,Hải Phòng,1984.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q45344289,Nguyễn Văn Hoàng,bornIn,Q881,Việt Nam,1995.0,,,16.0,108.0,historical_figures.csv,,,
Q42307848,Trần Văn Học,bornIn,Q36579,Quảng Trị,1987.0,,,16.75,107.0,historical_figures.csv,,,
Q38001626,Lê Tú Chinh,bornIn,Q1854,Thành phố Hồ Chí Minh,1997.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q49054155,Vũ Xuân Cường,bornIn,Q172640,Việt Nam Dân chủ Cộng hòa,1966.0,,,21.033333,105.85,historical_figures.csv,,,
Q39039483,Lê Quang Tuấn,bornIn,Q8079932,Đình Đình Bảng,1923.0,,,21.1083,105.952,historical_figures.csv,,,
Q42307226,Trịnh Linh Giang,bornIn,Q1858,Hà Nội,1997.0,,,21.0245,105.84117,historical_figures.csv,,,
Q33209232,Nguyễn Thụy Anh,bornIn,Q1858,Hà Nội,1974.0,,,21.0245,105.84117,historical_figures.csv,,,
Q47498292,Ho Henh Phươc,bornIn,Q7038767,Ninh Hải,1940.0,,,11.591844,109.035071,historical_figures.csv,,,
Q30923376,Nguyễn Kim Sơn,bornIn,Q72818,Hải Phòng,1966.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q39105872,Lê Ngọc Tú,bornIn,Q1854,Thành phố Hồ Chí Minh,1990.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q45597173,Bùi Duy Thường,bornIn,Q881,Việt Nam,1996.0,,,16.0,108.0,historical_figures.csv,,,
Q30924050,Bùi Quang Huy,bornIn,Q36587,Nghệ An,1977.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q33092177,Caroline Danois,bornIn,Q881,Việt Nam,1964.0,,,16.0,108.0,historical_figures.csv,,,
Q47506381,Nguyễn Thế Dương,bornIn,Q36587,Nghệ An,1991.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q32177640,Bùi Thị Thu Thảo,bornIn,Q1858,Hà Nội,1992.0,,,21.0245,105.84117,historical_figures.csv,,,
Q33252164,Thảo Griffiths,bornIn,Q36519,Hà Giang,1978.0,,,22.823333333333,104.98361111111,historical_figures.csv,,,
Q48537054,Nguyễn Đăng Quang,bornIn,Q36579,Quảng Trị,1950.0,,,16.75,107.0,historical_figures.csv,,,
Q40754411,Nguyễn Đức,bornIn,Q36315,Kon Tum,1981.0,,,14.75,107.91666666667,historical_figures.csv,,,
Q48644358,Nguyễn Đình Thuận,bornIn,Q1651284,Duy Ninh,1953.0,,,17.356111111111,106.6575,historical_figures.csv,,,
Q30923590,Nguyễn Văn Nam,bornIn,Q36666,Tiền Giang,1936.0,,,10.416666666667,106.16666666667,historical_figures.csv,,,
Q49054235,Lý Đức,bornIn,Q881,Việt Nam,1970.0,,,16.0,108.0,historical_figures.csv,,,
Q30922018,Hồng Nga,bornIn,Q1854,Thành phố Hồ Chí Minh,1945.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q37930544,Louis Nguyễn Anh Tuấn,bornIn,Q33356,Quảng Nam,1960.0,,,15.55,108.05,historical_figures.csv,,,
Q47506382,Lưu Văn Hương,bornIn,Q36512,Thanh Hóa,1987.0,,,20.0,105.5,historical_figures.csv,,,
Q46900491,Lê Đức Phát,bornIn,Q1854,Thành phố Hồ Chí Minh,1998.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q48773690,Hữu Ngọc,bornIn,Q1858,Hà Nội,1918.0,,,21.0245,105.84117,historical_figures.csv,,,
Q31202566,Minh Tú,bornIn,Q1854,Thành phố Hồ Chí Minh,1991.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q48644384,Nguyễn Huân,bornIn,Q10837976,Yên Bắc,1926.0,,,20.64138889,105.9605556,historical_figures.csv,,,
Q42307693,Phan Đình Thắng,bornIn,Q25282,Đà Nẵng,1993.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q30924053,Nguyễn Anh Tuấn,bornIn,Q36512,Thanh Hóa,1979.0,,,20.0,105.5,historical_figures.csv,,,
Q47506335,Mai Khanh,bornIn,Q172640,Việt Nam Dân chủ Cộng hòa,1974.0,,,21.033333,105.85,historical_figures.csv,,,
Q42307999,Nguyễn Ngọc Nguyên,bornIn,Q881,Việt Nam,1987.0,,,16.0,108.0,historical_figures.csv,,,
Q48644370,Triệu Văn Đạt,bornIn,Q3711485,Sơn Dương,1955.0,,,21.696379,105.396899,historical_figures.csv,,,
Q30923750,Kim Hiền,bornIn,Q1854,Thành phố Hồ Chí Minh,1982.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q129176007,Hà Văn Mạo,bornIn,Q10827242,Tiên Điền,1928.0,,,18.657777777778,105.77972222222,historical_figures.csv,,,
Q129169957,Nguyễn Văn Toản,bornIn,Q36082,Việt Trì,1951.0,,,21.313558333333,105.39465277778,historical_figures.csv,,,
Q127416661,Lương Bằng Quang,bornIn,Q1854,Thành phố Hồ Chí Minh,1982.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q129663295,Đào Đức,bornIn,Q33682,Nam Định,1928.0,,,20.42,106.16833333333,historical_figures.csv,,,
Q126690250,Trường Sơn,bornIn,Q1854,Thành phố Hồ Chí Minh,1950.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q128821339,Hoàng Thị Tình,bornIn,Q7808219,Nghi Sơn,1994.0,,,19.445277777778,105.72833333333,historical_figures.csv,,,
Q126811570,Nguyễn Ngọc Tuấn,bornIn,Q10825963,Thúc Kháng,1966.0,,,20.876666666667,106.15305555556,historical_figures.csv,,,
Q127022886,Lê Đức Thọ,bornIn,Q2662189,Phú Thọ,1970.0,,,21.416666666667,105.23638888889,historical_figures.csv,,,
Q128692985,Jasper Minh Khôi,bornIn,Q25282,Đà Nẵng,1990.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q126915281,Lê Mạnh Thích,bornIn,Q185682,Liên bang Đông Dương,1938.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q129257062,Phạm Vân Anh,bornIn,Q72818,Hải Phòng,1980.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q126927502,Vũ Mạnh Cường,bornIn,Q36587,Nghệ An,1986.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q127691514,Đặng Xuân Hải,bornIn,Q185682,Liên bang Đông Dương,1944.0,,,21.033333333333,105.85,historical_figures.csv,,,
